idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,q025,q975,covering,mean_ind_cover,method,estimand
25.0,0.74600005,0.74600005,0.731,0.015000001,0.018000001,0.068,0.076000005,0.033,0.037,0.711,0.781,1.0,0.88000005,Linear_oracle,dynamic
25.0,0.72700006,0.72700006,0.731,-0.004,0.019000001,0.18200001,0.223,0.074,0.097,0.689,0.76500005,1.0,0.96000004,GP_oracle,dynamic
25.0,2.5890002,2.588,2.551,0.038000003,0.066,0.044000003,0.085,0.040000003,0.067,2.46,2.719,1.0,0.98,Linear_oracle,stoch
25.0,2.539,2.539,2.551,-0.012,0.071,0.40500003,0.44900003,0.14400001,0.185,2.3990002,2.6780002,1.0,0.97,GP_oracle,stoch
25.0,0.53400004,0.53400004,0.731,-0.19700001,0.040000003,0.356,0.36100003,0.264,0.268,0.455,0.61200005,0.0,0.22600001,Linear_observed,dynamic
25.0,0.54800004,0.54800004,0.731,-0.18300001,0.079,0.416,0.44700003,0.293,0.324,0.393,0.703,0.0,0.606,GP_observed,dynamic
25.0,1.5960001,1.5960001,2.551,-0.95500004,0.109000005,1.19,1.1960001,0.96700007,0.97,1.3800001,1.812,0.0,0.112,Linear_observed,stoch
25.0,1.6420001,1.641,2.551,-0.90900004,0.12100001,1.2240001,1.263,0.97300005,0.994,1.4100001,1.8770001,0.0,0.29000002,GP_observed,stoch
25.0,0.66700006,0.666,0.731,-0.064,0.035,0.23500001,0.28100002,0.18100001,0.216,0.60200006,0.74,1.0,0.85,Linear_3S,dynamic
25.0,2.262,2.2610002,2.551,-0.289,0.106000006,0.503,0.583,0.397,0.46100003,2.0570002,2.4740002,0.0,0.74200004,Linear_3S,stoch
25.0,0.647,0.647,0.731,-0.08400001,0.040000003,0.30600002,0.42800003,0.202,0.273,0.569,0.726,0.0,0.94200003,GP_3S,dynamic
25.0,2.121,2.121,2.551,-0.43,0.119,0.67300004,0.84200007,0.483,0.60700005,1.8880001,2.3530002,0.0,0.92600006,GP_3S,stoch
25.0,0.79300004,0.79200006,0.731,0.062000003,0.025,0.22600001,0.23,0.18,0.18200001,0.74200004,0.841,0.0,0.15200001,Linear_1S,dynamic
25.0,0.77500004,0.776,0.731,0.044000003,0.035,0.44500002,0.483,0.256,0.27,0.70400006,0.84000003,1.0,0.43600002,GP_1S,dynamic
25.0,2.7570002,2.7570002,2.551,0.20600002,0.094000004,0.407,0.42000002,0.324,0.335,2.571,2.9420002,0.0,0.356,Linear_1S,stoch
25.0,2.7350001,2.7340002,2.551,0.18400002,0.127,0.82500005,0.873,0.52000004,0.54,2.4870002,2.9800003,1.0,0.45400003,GP_1S,stoch
80.0,0.72200006,0.72200006,0.753,-0.031000001,0.024,0.049000002,0.063,0.039,0.044000003,0.675,0.768,1.0,1.0,Linear_oracle,dynamic
80.0,0.69200003,0.693,0.753,-0.061000004,0.029000001,0.19800001,0.266,0.102000006,0.12900001,0.634,0.749,0.0,0.994,GP_oracle,dynamic
80.0,2.6190002,2.6190002,2.7110002,-0.09200001,0.081,0.11100001,0.142,0.09200001,0.105000004,2.459,2.776,1.0,1.0,Linear_oracle,stoch
80.0,2.545,2.545,2.7110002,-0.16600001,0.089,0.39100003,0.45700002,0.16600001,0.20400001,2.3720002,2.723,1.0,0.99000007,GP_oracle,stoch
80.0,0.462,0.46100003,0.753,-0.291,0.034,0.455,0.45800003,0.35000002,0.35200003,0.39400002,0.528,0.0,0.156,Linear_observed,dynamic
