idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,MAPE,q025,q975,covering,mean_ind_cover,method,estimand
25.0,2.7050002,2.7050002,2.6090002,0.096,0.048,0.141,0.17300001,0.115,0.13800001,0.13700001,2.6100001,2.8000002,0.0,0.74600005,Linear_oracle,dynamic
25.0,2.753,2.752,2.6090002,0.14400001,0.064,0.307,0.377,0.22800002,0.282,0.439,2.628,2.878,0.0,0.726,GP_oracle,dynamic
25.0,3.2270002,3.226,3.1190002,0.108,0.055000003,0.11800001,0.149,0.11000001,0.127,0.071,3.121,3.3360002,0.0,0.614,Linear_oracle,stoch
25.0,3.187,3.1880002,3.1190002,0.068,0.061000004,0.39000002,0.44400004,0.22200002,0.256,0.14500001,3.065,3.3030002,1.0,0.734,GP_oracle,stoch
25.0,2.295,2.295,2.6090002,-0.314,0.065000005,1.026,1.033,0.758,0.76400006,1.8370001,2.1680002,2.4220002,0.0,0.19600001,Linear_observed,dynamic
25.0,1.8840001,1.8840001,2.6090002,-0.725,0.14600001,1.6380001,1.6700001,1.309,1.3290001,4.6940002,1.598,2.1660001,0.0,0.23600002,GP_observed,dynamic
25.0,2.7310002,2.7310002,3.1190002,-0.388,0.074,1.1270001,1.1340001,0.80100006,0.808,0.42800003,2.588,2.878,0.0,0.19800001,Linear_observed,stoch
25.0,3.2400002,3.2400002,3.1190002,0.12100001,0.172,1.067,1.125,0.808,0.84800005,0.652,2.9,3.5740001,1.0,0.45400003,GP_observed,stoch
25.0,1.6150001,1.6140001,2.6090002,-0.994,0.39000002,1.383,1.4410001,1.07,1.121,2.595,0.86600006,2.377,0.0,0.46400002,Linear_3S,dynamic
25.0,1.5740001,1.5730001,3.1190002,-1.5450001,0.595,1.8670001,1.9620001,1.5500001,1.603,0.73700005,0.42700002,2.732,0.0,0.39800003,Linear_3S,stoch
25.0,-1.2850001,-1.2160001,2.6090002,-3.8940003,1.58,4.01,4.385,3.8940003,3.9190001,10.364,-4.5150003,1.5780001,0.0,0.26200002,GP_3S,dynamic
25.0,-0.61600006,-0.523,3.1190002,-3.7350001,1.743,3.9910002,4.3830004,3.7350001,3.798,1.7780001,-4.2310004,2.509,0.0,0.36400002,GP_3S,stoch
25.0,1.5410001,1.5450001,2.6090002,-1.0680001,0.377,1.437,1.4890001,1.1270001,1.169,2.7870002,0.78900003,2.269,0.0,0.42600003,Linear_1S,dynamic
25.0,-3.5160003,-3.4980001,2.6090002,-6.1250005,1.4840001,6.203,6.425,6.1250005,6.1250005,16.921001,-6.6520004,-0.72700006,0.0,0.0,GP_1S,dynamic
25.0,1.462,1.4690001,3.1190002,-1.6570001,0.572,1.96,2.0440001,1.6580001,1.695,0.814,0.317,2.565,0.0,0.326,Linear_1S,stoch
25.0,-2.26,-2.204,3.1190002,-5.379,1.8010001,5.7260003,6.0200005,5.379,5.4100003,2.6020002,-6.0520005,1.1550001,0.0,0.23200001,GP_1S,stoch
80.0,2.677,2.676,2.7040002,-0.027,0.052,0.12200001,0.163,0.09,0.12100001,0.18200001,2.5740001,2.778,1.0,0.98800004,Linear_oracle,dynamic
80.0,2.664,2.663,2.7040002,-0.040000003,0.067,0.324,0.41000003,0.19700001,0.25500003,0.279,2.5310001,2.795,1.0,0.95800006,GP_oracle,dynamic
80.0,3.311,3.311,3.3730001,-0.062000003,0.067,0.135,0.17,0.1,0.12100001,22.108002,3.1820002,3.4450002,1.0,1.0,Linear_oracle,stoch
80.0,3.2500002,3.2510002,3.3730001,-0.123,0.075,0.43600002,0.49800003,0.20600002,0.24700001,96.634,3.1020002,3.397,1.0,0.9620001,GP_oracle,stoch
80.0,2.2440002,2.2440002,2.7040002,-0.46,0.064,1.085,1.0910001,0.76400006,0.771,0.924,2.1200001,2.3690002,0.0,0.22000001,Linear_observed,dynamic
80.0,1.9790001,1.978,2.7040002,-0.725,0.172,1.411,1.4560001,1.072,1.1010001,2.532,1.6480001,2.318,0.0,0.354,GP_observed,dynamic
80.0,2.7700002,2.7700002,3.3730001,-0.60300004,0.083000004,1.228,1.235,0.906,0.9110001,87.119,2.608,2.9350002,0.0,0.16000001,Linear_observed,stoch
80.0,3.1550002,3.1580002,3.3730001,-0.21800001,0.21300001,1.149,1.228,0.795,0.85,100.994,2.7380002,3.5720003,1.0,0.504,GP_observed,stoch
80.0,2.572,2.571,2.7040002,-0.132,0.074,0.64000005,0.72900003,0.492,0.56200004,0.9760001,2.43,2.7170002,1.0,0.73,Linear_3S,dynamic
80.0,3.0820003,3.081,3.3730001,-0.291,0.09200001,0.74500006,0.84000003,0.573,0.652,17.795,2.907,3.2660003,0.0,0.69600004,Linear_3S,stoch
80.0,2.539,2.538,2.7040002,-0.165,0.091000006,0.71500003,0.83400005,0.54,0.62600005,0.9480001,2.3660002,2.719,1.0,0.78800005,GP_3S,dynamic
80.0,3.022,3.0210001,3.3730001,-0.351,0.106000006,0.87100005,1.0,0.63000005,0.731,67.670006,2.8160002,3.233,0.0,0.78800005,GP_3S,stoch
80.0,2.6710002,2.67,2.7040002,-0.033,0.058000002,0.546,0.559,0.43100002,0.44200003,1.0300001,2.559,2.788,1.0,0.314,Linear_1S,dynamic
80.0,2.653,2.653,2.7040002,-0.051000003,0.07700001,0.657,0.70900005,0.492,0.521,1.1090001,2.502,2.8070002,1.0,0.514,GP_1S,dynamic
